review_id,author,story,acting,visuals,sounds,values,overall
rw10425433,daffymjb,-2.0,-2.0,-2.0,,-1.0,-2
rw10403940,imdbfan-1994659756,-1.0,-2.0,,,,-2
rw10429986,paisleywhitsitt,-2.0,-1.0,-1.0,,,-2
rw10409897,usmannaseem,-2.0,-2.0,,,-1.0,-2
rw10409610,kenchlund,-2.0,-2.0,,,-1.0,-2
rw10420365,imdbfan-3587279466,-2.0,,,,,-1
rw10420490,Nita_,-1.0,,-1.0,,-1.0,-2
rw10420469,imdbfan-1904261188,-2.0,-2.0,-2.0,,-2.0,-2
rw10401003,vwrjvqhb,1.0,,,1.0,1.0,1
rw10426470,RaeSerbeck,-1.0,1.0,-2.0,,-1.0,-1
rw10408029,imakethesurf,-2.0,1.0,,,,-2
rw10393615,jfxgqgqhh,-1.0,1.0,,-1.0,,-1
rw10430605,imdbfan-5681254725,-2.0,-1.0,-1.0,,,-2
rw10429058,imdbfan-9613973327,-2.0,,-2.0,-2.0,-1.0,-2
rw10398399,jaymoirl,-1.0,,0.0,,-1.0,-1
rw10429115,kristopherdixon,-2.0,,,,-1.0,-2
rw10425223,imdbfan-5479617489,-2.0,-2.0,-2.0,,,-2
rw10422450,imdbfan-7788895270,1.0,-1.0,,2.0,,1
rw10428098,imdbfan-7102108018,-2.0,,,,,-2
rw10394877,mturino-10603,-1.0,-1.0,,1.0,,-1
rw10393604,GreenMenAreLittle,-2.0,0.0,,-2.0,-1.0,-1
rw10429841,steverhd,-2.0,,,,-1.0,-2
rw10396193,toridud,-2.0,-2.0,-2.0,,-2.0,-2
rw10425354,imdbfan-8371663456,-2.0,,-2.0,,,-2
rw10396084,jennifer_w,-1.0,,1.0,-1.0,,-1
rw10433712,AmnaA-5,-2.0,-2.0,,,,-2
rw10401605,sin-upz,-2.0,-2.0,-2.0,,,-2
rw10412862,empressxhighness,-2.0,-2.0,-2.0,,,-2
rw10399693,imdbfan-9643281793,-1.0,,-2.0,0.0,,-1
rw10423195,gthomiii,-1.0,-2.0,,,-1.0,-1
rw10428807,NuikopeaDemon,-2.0,,-2.0,-2.0,,-2
rw10412540,fleon-5,-1.0,-1.0,-1.0,-1.0,,-2
rw10398774,angelaatingey,1.0,,-1.0,1.0,,1
rw10428034,colinshaw-81428,-2.0,-2.0,-2.0,,,-2
rw10412759,dominic-30989,-2.0,-2.0,,,-2.0,-2
rw10407528,xisburger-24895,-2.0,-2.0,,,-1.0,-2
rw10427356,s-09143,-2.0,-1.0,,-1.0,,-2
rw10420238,imdbfan-2620114872,-2.0,,-2.0,,,-2
rw10433151,ruhsuzazrail,-2.0,-2.0,-2.0,-2.0,,-2
rw10419962,imdbfan-7994936286,-2.0,-2.0,-2.0,,,-2
rw10425269,imdbfan-3081866152,-1.0,-1.0,,,-1.0,-2
rw10420333,imdbfan-4892086641,-2.0,,-2.0,,,-2
rw10390836,denisjulienbegin,1.0,,2.0,1.0,,1
rw10400686,miles-93119,-2.0,,1.0,,,-1
rw10401313,imdbfan-2451200546,-2.0,,,,,-2
rw10412294,imdbfan-0836477743,-2.0,-1.0,,,,-2
rw10423125,Bodybloodweb,-2.0,-2.0,-2.0,,-2.0,-2
rw10410345,imdbfan-6387138100,-2.0,-2.0,-2.0,0.0,,-2
rw10393769,imdbfan-5101467063,-1.0,-1.0,,,,-1
rw10408021,imdbfan-7309427754,-2.0,-1.0,-2.0,,,-2
rw10424558,mayayafi-62520,-2.0,-2.0,-2.0,,,-2
rw10424706,mgepstein,-2.0,,-2.0,,-2.0,-2
rw10420271,imdbfan-8258256277,-2.0,-2.0,,1.0,,-2
rw10427181,imdbfan-8231456233,-2.0,-2.0,-2.0,-2.0,,-2
rw10427057,olivlemay,-2.0,-2.0,-2.0,,,-2
rw10431547,imdbfan-9349170562,-2.0,-2.0,-2.0,,,-2
rw10424499,patriot-89500,-1.0,1.0,-1.0,,,-1
rw10439338,imdbfan-3647856285,-2.0,-2.0,,,,-2
rw10398397,imdbfan-2966438266,0.0,1.0,-1.0,2.0,,1
rw10427097,imdbfan-1651637493,-2.0,-2.0,-2.0,,-2.0,-2
rw10424682,gustavo-78957,-2.0,-1.0,,,-2.0,-2
rw10434002,alexp-80,-1.0,-1.0,-1.0,,,-1
rw10431822,imdbfan-1668165790,-2.0,,-1.0,,,-2
rw10410235,imdbfan-3530055842,-1.0,,,-1.0,-1.0,-1
rw10425168,imdbfan-4597731195,-2.0,-2.0,,,,-2
rw10394745,thomasguinot,-1.0,-2.0,0.0,,,-1
rw10430631,ariefiskandar-82980,-2.0,-2.0,-2.0,-2.0,,-2
rw10427348,sparrow-29,1.0,1.0,,1.0,,1
rw10429552,groganava,-2.0,1.0,-1.0,,,-1
rw10411273,dasithkuruppu,-2.0,-2.0,-2.0,,,-2
rw10429874,imdbfan-6054071430,-2.0,,,,,-2
rw10417753,artctgbd,-2.0,-2.0,-2.0,,,-2
rw10414676,imdbfan-4525705962,-2.0,,,,-1.0,-1
rw10415609,alhemyarifatima,-2.0,-2.0,-2.0,,,-2
rw10414784,imdbfan-4177543762,-2.0,-2.0,-2.0,-1.0,,-2
rw10415913,imdbfan-7684202618,1.0,-1.0,,,1.0,1
rw10421980,kjwkjjhuv,-1.0,-2.0,,,,-1
rw10406392,hamishnicoll,-2.0,-2.0,-2.0,,,-2
rw10390595,Chaosfn,-1.0,2.0,-1.0,,,-1
rw10418870,imdbfan-9935677129,-2.0,-2.0,-2.0,,,-2
rw10405011,imdbfan-0587991188,-2.0,-1.0,-2.0,-2.0,-1.0,-2
rw10422262,imdbfan-9607945133,-2.0,-2.0,-2.0,-2.0,,-2
rw10417646,myachavez-67483,-2.0,-1.0,-2.0,,-1.0,-2
rw10405594,imdbfan-6303576151,,-2.0,,,,-2
rw10415245,imdbfan-0227295257,-2.0,,,-2.0,-2.0,-2
rw10428824,imdbfan-4622799759,0.0,-1.0,,1.0,,0
rw10415759,imdbfan-9676373523,-2.0,-2.0,-2.0,,-1.0,-2
rw10406948,imdbfan-8310479506,-2.0,-1.0,-1.0,,-2.0,-1
rw10415201,ArmandoRodriquezStudios,-2.0,0.0,,,,-1
rw10405292,scsainst,,-2.0,,,,-2
rw10416102,imdbfan-5979555243,-2.0,,,,,-2
rw10404927,imdbfan-1562813970,-2.0,,-2.0,,,-2
rw10414808,imdbfan-8576530107,-2.0,-2.0,,,,-2
rw10415018,abhijeetranjan-57006,-2.0,-2.0,-2.0,-2.0,-2.0,-2
rw10431863,trinathon,1.0,1.0,0.0,1.0,1.0,1
rw10405601,jordanhinkle-63423,-2.0,-2.0,-2.0,-2.0,-2.0,-2
rw10420553,jpnknmkz,-2.0,-2.0,,,,-2
rw10422504,mikelleonardi,-2.0,-2.0,,,,-2
rw10415736,harrykroll,-1.0,-1.0,-1.0,,,-2
rw10415020,imdbfan-9501646881,-2.0,-2.0,,,,-2
rw10407035,TarantinosLoveChild,-2.0,-2.0,,,,-2
rw10415215,imdbfan-1853525047,-2.0,-2.0,-2.0,,,-2
rw10405640,imdbfan-2097884327,-2.0,-2.0,-2.0,,,-2
rw10406894,HomoTrekkie,2.0,2.0,2.0,,2.0,2
rw10404939,vr1234,-1.0,-1.0,-1.0,,,-2
rw10405280,mdsoheb-92363,-1.0,,0.0,,,-1
rw10405821,Tulia_Talee,-2.0,,,,-1.0,-2
rw10405194,adarshnagangowda,-2.0,-2.0,,,-2.0,-2
rw10415871,imdbfan-3390636307,-2.0,,,,,-2
rw10406657,lakindu1997,-2.0,-2.0,-2.0,-2.0,,-2
rw10414911,jrarakelyan,-1.0,,-1.0,,-1.0,-1
rw10405195,hptgftmmh,-2.0,-2.0,-2.0,,,-2
rw10390325,morris-tanay,1.0,1.0,1.0,1.0,1.0,1
rw10405203,ghostlytheater,-2.0,,,,-1.0,-1
rw10415964,imdbfan-6129410007,-2.0,-1.0,,,,-2
rw10416124,imdbfan-8840632083,-2.0,-2.0,0.0,,,-2
rw10414974,imdbfan-5475492967,-2.0,,-2.0,-2.0,,-2
rw10415149,imdbfan-6141292739,-1.0,,,,-1.0,-1
rw10405288,boseswati-89719,-2.0,-1.0,-2.0,-2.0,,-2
rw10404928,ajgaaron,-2.0,-2.0,,-2.0,,-2
rw10415749,trentkilford,-2.0,,-2.0,,-1.0,-2
rw10394481,imdbfan-6294567091,0.0,,,1.0,,1
rw10418207,imdbfan-6031028279,-1.0,1.0,-1.0,,,-1
rw10418136,nipanderson,-2.0,-1.0,-2.0,,,-2
rw10414736,imdbfan-9400086866,-1.0,-1.0,-1.0,-1.0,-1.0,-2
rw10404954,blackphenomx,-1.0,-1.0,,,,-2
rw10407020,rohanmiskin,-2.0,,0.0,,,-2
rw10417452,MattsChristina,-1.0,-1.0,-2.0,,,-1
rw10422360,imdbfan-2933811547,-2.0,-1.0,-2.0,1.0,,-1
rw10417638,imdbfan-2250976754,-2.0,-1.0,,,,-2
rw10394795,imdbfan-6939546806,2.0,,2.0,2.0,1.0,2
rw10414445,ghadaelgarf,-2.0,-2.0,,,,-2
rw10406343,imdbfan-2838631750,-2.0,-2.0,-2.0,,,-2
rw10414639,jafarym-93640,-2.0,,-2.0,-2.0,,-2
rw10406228,imdbfan-5004133252,-2.0,-1.0,-2.0,1.0,,-2
rw10413172,kim-215-306612,-1.0,1.0,-2.0,1.0,,0
rw10406364,imdbfan-8278774145,-2.0,,-2.0,,-2.0,-2
rw10414981,imdbfan-9953855339,-2.0,,,,,-2
rw10415767,datalifeplus-89582,-2.0,,-2.0,,,-2
rw10414458,imdbfan-7855825593,-2.0,-2.0,,,,-2
rw10394063,cocolacausa,0.0,1.0,1.0,1.0,,1
rw10415276,tekerciogluserkan,-2.0,-2.0,-2.0,,,-2
rw10417492,imdbfan-3589276784,-2.0,-2.0,-2.0,,,-2
rw10415161,darkjak-705-344077,-1.0,,,-1.0,,-2
rw10417615,imdbfan-2239943945,-2.0,,,,-2.0,-2
rw10406617,imdbfan-6000144408,-2.0,,,,0.0,-2
rw10405398,imdbfan-0798818364,-2.0,-2.0,-2.0,,,-2
rw10414734,imdbfan-4875725355,-2.0,-2.0,-2.0,-2.0,,-2
rw10414988,hiteshkumar-60619,-2.0,-1.0,-2.0,,,-2
rw10403144,kaemoss,0.0,1.0,1.0,1.0,1.0,1
rw10417766,jeayese,-2.0,,,,,-2
rw10406980,kris-52678,-2.0,-2.0,,,,-2
rw10405213,AvailableForHire,-1.0,,-1.0,,,-1
rw10414861,dhtjat,-1.0,-1.0,,,,-1
rw10417640,qusaiosela,-2.0,-2.0,-2.0,-2.0,,-2
rw10422653,xianghua71,-2.0,-2.0,-2.0,,-2.0,-2
rw10404915,mermaidkurosaki,-2.0,,,,,-2
rw10405663,Thrill-fly-23,-2.0,,-2.0,,,-2
rw10405298,nqqgfhytv,-2.0,-2.0,-2.0,-1.0,,-2
rw10407087,hazelbld,-1.0,-1.0,-1.0,1.0,,-1
rw10406942,imdbfan-9416123299,-2.0,-2.0,-2.0,-2.0,,-2
rw10415237,imdbfan-7492731131,-2.0,,,,-2.0,-2
rw10406457,DanteMohzgin,-2.0,-2.0,,,,-2
rw10415424,imdbfan-7830245696,-2.0,-1.0,,-2.0,-1.0,-2
rw10415100,imdbfan-4172944004,-1.0,-1.0,,,,-1
rw10432012,imdbfan-185,1.0,2.0,1.0,2.0,1.0,1
rw10406728,lapcopca,-2.0,,-2.0,,,-2
rw10422652,imdbfan-3436876749,-2.0,-1.0,,-1.0,,-2
rw10415234,imdbfan-6517269435,-2.0,-2.0,-2.0,,,-2
rw10406396,will-824-805360,-2.0,,,,,-2
rw10406315,imdbfan-0339838096,-2.0,-2.0,-2.0,-2.0,,-2
rw10422999,chriskeene-20520,0.0,1.0,,0.0,,0
rw10415970,imdbfan-2693423436,-2.0,,,,,-2
rw10414642,xtyx728,-2.0,-2.0,-2.0,,,-2
rw10401370,imdbfan-7717870944,1.0,,,-1.0,1.0,1
rw10418214,imdbfan-3221641175,-2.0,-2.0,-2.0,-1.0,,-2
rw10417547,imdbfan-4044942902,,-2.0,-2.0,,,-2
rw10406114,gijsscheppingen,-2.0,-2.0,,,,-2
rw10417526,imdbfan-0454061313,-2.0,-2.0,-2.0,-2.0,,-2
rw10415464,makisee,-2.0,-2.0,-2.0,-2.0,,-2
rw10414708,arponsaha-46798,-2.0,-2.0,-2.0,-2.0,,-2
rw10418712,SH12,-2.0,,,,,-2
rw10405256,insomniaceve,-2.0,,-2.0,,-2.0,-2
rw10390503,freesancocho,1.0,1.0,1.0,,,1
rw10417503,imdbfan-0970396546,-2.0,-2.0,-2.0,,-2.0,-2
rw10418781,imdbfan-1035464031,-2.0,-2.0,,,,-2
rw10415250,imdbfan-7845415883,-2.0,-2.0,-2.0,,-2.0,-2
rw10404966,imdbfan-9986163883,-2.0,1.0,,,,-2
rw10416052,ricodog99,-2.0,-2.0,,,-2.0,-2
rw10414957,imdbfan-2588099786,-2.0,-2.0,-2.0,-2.0,,-2
rw10410927,imdbfan-7367749772,-2.0,-2.0,-1.0,-2.0,,-2
rw10415882,alecioribeiro,-2.0,-2.0,-2.0,,,-2
rw10407011,draganspanec,-2.0,-1.0,-2.0,-2.0,,-1
rw10391377,imdbfan-0783138220,1.0,2.0,-1.0,,,1
rw10406673,imdbfan-1125397133,-1.0,-2.0,,,,-1
rw10406268,testmedarshan,-2.0,,,,,-2
rw10425510,bigubergeek,-2.0,-2.0,-2.0,,,-2
rw10394787,Godfather0219,-1.0,1.0,-1.0,1.0,,0
rw10429862,vbmfzf,-2.0,-2.0,-2.0,,,-2
rw10429967,imdbfan-6592512447,-2.0,-2.0,-2.0,-2.0,,-2
rw10393446,mikael_uman,-1.0,2.0,,,,-1
rw10425182,imdbfan-3980672718,-2.0,,,,,-2
rw10393355,kwalker-74144,1.0,,2.0,,1.0,2
rw10424449,dk-37052,,-2.0,,,0.0,-1
rw10423488,andrewhixson-97094,-2.0,-2.0,,-2.0,,-2
rw10427935,imdbfan-3311942023,-2.0,-2.0,-2.0,,-2.0,-2
rw10433648,fahimsikder-23441,,-2.0,,,,-2
rw10405507,imdbfan-7670303489,-1.0,-1.0,-2.0,,,-1
rw10432734,SquirrelJam,-2.0,-2.0,-2.0,-2.0,-1.0,-2
rw10432666,imdbfan-097,-2.0,-2.0,,,,-2
rw10425470,VanessaMadrid0611,-1.0,2.0,,,,-1
rw10395516,lmjim,1.0,2.0,1.0,1.0,,1
rw10433946,imdbfan-3689416192,-1.0,,,,-1.0,-1
rw10409573,mmrsxxs,-2.0,-2.0,-2.0,,,-2
rw10405935,imdbfan-6595799777,-2.0,-2.0,-2.0,-2.0,,-2
rw10420035,WhatTheAudienceReallyThinks,-2.0,1.0,-2.0,-2.0,,-2
rw10408896,imdbfan-7706294485,-2.0,,,,-1.0,-1
rw10417941,imdbfan-6158010611,-1.0,-2.0,,,,-2
rw10411419,AnimatedCritic,1.0,2.0,2.0,,1.0,2
rw10408565,imdbfan-4451044804,-2.0,-2.0,-2.0,-2.0,,-2
rw10409237,imdbfan-1659301972,-2.0,-2.0,-2.0,,,-2
rw10409105,imdbfan-8836915490,-2.0,-2.0,-2.0,-2.0,,-2
rw10409131,imdbfan-2436200162,-1.0,-1.0,-1.0,,-1.0,-1
rw10408629,imdbfan-4285553354,-2.0,-1.0,-2.0,0.0,,-2
rw10409566,imdbfan-5565414520,-2.0,0.0,-2.0,-2.0,-1.0,-2
rw10408732,imdbfan-6485831859,-2.0,,-2.0,,,-2
rw10408710,eminmmdv-40815,-2.0,,-2.0,-2.0,,-2
rw10436526,aliyaheubanks,1.0,1.0,2.0,1.0,1.0,1
rw10408722,imdbfan-5620704900,-2.0,-2.0,,,,-2
rw10427236,enriconeri1973,-2.0,,-2.0,-2.0,,-2
rw10409214,hannibalhs,-2.0,-2.0,-2.0,,-1.0,-2
rw10408747,imdbfan-1119836947,-2.0,-1.0,,,,-2
rw10409288,peterpbrown-37964,-2.0,-2.0,-2.0,-2.0,,-2
rw10419335,nataperec,-2.0,-2.0,-2.0,,,-2
rw10410395,imdbfan-7498865498,,,,,-2.0,-2
rw10408741,imdbfan-6416276999,-1.0,,1.0,,,-1
rw10409159,imdbfan-5683686639,-2.0,,1.0,,-1.0,-1
rw10420124,imdbfan-9429579753,0.0,1.0,1.0,0.0,0.0,1
rw10409894,olahbalint-48574,-2.0,,-2.0,,,-2
rw10408533,imdbfan-0384115248,-2.0,-2.0,-2.0,,,-2
rw10409383,dtsttjj,-1.0,,1.0,,,-1
rw10410334,imdbfan-0356495106,-2.0,-1.0,,,,-2
rw10424376,alextjh,-1.0,,-2.0,1.0,,-1
rw10410958,imdbfan-3473034862,-2.0,-2.0,-2.0,,,-2
rw10410242,imdbfan-6374378350,-2.0,-2.0,-2.0,,,-2
rw10398680,imdbfan-3250255434,0.0,,1.0,0.0,,1
rw10409146,imdbfan-5154557037,-2.0,,-2.0,,,-2
rw10410335,rjennish,-2.0,-1.0,,,-2.0,-2
rw10412407,bonnski,,-2.0,,,,-2
rw10408546,njxtkvsd,-2.0,1.0,,,,-2
rw10408590,imdbfan-2530445549,-2.0,-2.0,,,,-2
rw10405595,sa-80221,-2.0,-1.0,-2.0,,,-2
rw10427105,sukhsarm,,,,,-1.0,-2
rw10409223,omgitsedv,,,,,-2.0,-2
rw10433060,jxycrr,1.0,1.0,,1.0,1.0,1
rw10410029,imdbfan-3321247828,-1.0,,,,,-1
rw10427314,imdbfan-5176708017,-2.0,-1.0,,,-1.0,-1
rw10427278,karyparker1,-2.0,-1.0,,-1.0,-1.0,-2
rw10408833,ThehonestReviewer45,,-2.0,-2.0,,,-2
rw10409389,vittoriomariatantalo,-2.0,-2.0,,,-1.0,-1
rw10409341,yqkpqxqh,-2.0,-2.0,-2.0,,,-2
rw10408764,wokiloki,-2.0,,,,-2.0,-2
rw10410708,lukem-57030,-2.0,-2.0,-2.0,,,-2
rw10431273,tijdvoordesleutel,2.0,2.0,2.0,1.0,2.0,2
rw10407109,imdbfan-6339440421,-2.0,-2.0,,,,-2
rw10408694,imdbfan-3943631491,-1.0,,1.0,,,-1
rw10410371,imdbfan-3835704347,-1.0,-1.0,1.0,,,-1
rw10408701,imdbfan-2633578518,-2.0,,,,,-2
rw10428546,mckayburg,-2.0,-2.0,-2.0,-2.0,,-2
rw10409949,andronescu,-2.0,,,,-2.0,-2
rw10409229,huseyinacikgoz-68137,-1.0,-1.0,-1.0,,,-2
rw10432234,inasssataroo,-2.0,-2.0,-2.0,,,-2
rw10409258,jacopomstrada,-2.0,-2.0,-2.0,-1.0,,-2
rw10411185,imdbfan-8718243346,1.0,,1.0,,,1
rw10405866,denbestenromy,-1.0,1.0,,,,-1
rw10423117,imdbfan-5592230037,-2.0,-2.0,-2.0,-1.0,,-2
rw10409269,fkrhqnpz,-2.0,-2.0,-1.0,,-2.0,-2
rw10409072,Django707,-2.0,,,,-2.0,-2
rw10409847,1Forrest-1,-2.0,-2.0,,0.0,,-2
rw10403266,sky_sam,-1.0,0.0,-1.0,0.0,-1.0,0
rw10408776,imdbfan-1226078501,-1.0,,,,,-1
rw10424681,imdbfan-3837956889,-2.0,,-2.0,,,-2
rw10424288,imdbfan-7711299366,-2.0,-2.0,-2.0,,,-2
rw10431572,camden-78604,-2.0,-1.0,-2.0,,,-2
rw10424316,imdbfan-1698120843,-2.0,,-2.0,,,-2
rw10432565,LindaD-9,-2.0,1.0,,,,-1
rw10412695,violltta,-2.0,-2.0,,,,-2
rw10407078,natashber,,-2.0,,,,-1
rw10424802,Colburnn51,-2.0,,-2.0,-2.0,,-2
rw10427648,imdbfan-4603751977,-2.0,-1.0,-2.0,,,-2
rw10424180,imdbfan-2788996245,-1.0,-2.0,,,,-2
rw10412802,desertlight-84200,,-2.0,,,,-2
rw10424264,imdbfan-6581796261,-1.0,-1.0,-1.0,,,-2
rw10432378,kksgwdzkjc,-2.0,-2.0,-2.0,,,-2
rw10423230,imdbfan-6928882997,-2.0,,-1.0,,,-2
rw10424274,imdbfan-0021763163,-1.0,-2.0,-2.0,,,-2
rw10423259,richard-424-837779,-2.0,-2.0,-1.0,,,-2
rw10424334,imdbfan-5865242235,-1.0,,1.0,-1.0,-1.0,-1
rw10393717,imdbfan-3750228894,-2.0,-2.0,-2.0,1.0,0.0,-2
rw10408684,esthervk,1.0,2.0,2.0,1.0,,2
rw10407289,sharondwb,-1.0,0.0,1.0,-1.0,,-1
rw10429592,aburayalayan,-2.0,-2.0,-2.0,1.0,,-2
rw10423291,Darren.,-2.0,1.0,,,,-2
rw10428909,imdbfan-5658240691,-2.0,-2.0,-2.0,,,-2
rw10428952,imdbfan-7421039298,-2.0,-2.0,-2.0,,,-2
rw10423413,kpwnjwjmw,-2.0,,,,,-1
rw10409444,nikos-27399,-2.0,-1.0,-1.0,,,-2
rw10424515,Jouford,-2.0,-2.0,-2.0,,,-2
rw10425175,horrorfan-84482,-2.0,-1.0,,,0.0,-2
rw10405374,maryskywalker11,-2.0,-1.0,1.0,0.0,-2.0,-1
rw10424863,imdbfan-7096848301,-2.0,-2.0,,,-2.0,-2
rw10410772,imdbfan-7246880018,-2.0,-2.0,,,,-2
rw10424015,Theres_A_Fly_In_My_Soup,-2.0,-2.0,-2.0,,,-2
rw10405162,yashhraaj,1.0,1.0,1.0,,1.0,1
rw10410753,napacastro,-2.0,-1.0,,,,-2
rw10410726,sopyay1814,-2.0,-2.0,-2.0,-2.0,,-2
rw10423869,nvossor,-2.0,-2.0,-2.0,,,-2
rw10423978,icejansantos,-2.0,-2.0,-2.0,-2.0,,-2
rw10417754,imdbfan-1370899208,-2.0,1.0,,,,-2
rw10410205,big-sky14,-2.0,-2.0,,,,-2
rw10400455,dismisser,-1.0,0.0,0.0,,-1.0,-1
rw10390941,rgkarim,-1.0,0.0,1.0,-1.0,1.0,-1
rw10401467,imdbfan-7569119742,1.0,,1.0,1.0,1.0,1
rw10390471,sasaperendic,-1.0,0.0,1.0,-1.0,,-1
rw10409902,gangstax,-1.0,,,,-1.0,-1
rw10406005,imdbfan-0177925619,-1.0,-2.0,,,,-2
rw10409622,imdbfan-2738444943,-2.0,-2.0,-1.0,,,-2
rw10405330,imdbfan-7795232551,-1.0,,,,-1.0,-1
rw10405331,imdbfan-2018997421,-2.0,-2.0,-2.0,,,-2
rw10409689,imdbfan-0164893905,-2.0,,,,-2.0,-2
rw10406089,royeric-rivera,-2.0,,,,-2.0,-2
rw10400882,hheam,0.0,1.0,,0.0,,1
rw10409909,imdbfan-0367611746,-2.0,-2.0,-2.0,,,-2
rw10410416,bllprtr,-2.0,-2.0,1.0,,,-1
rw10408218,imdbfan-3574193629,-1.0,,,-1.0,,-1
rw10410425,imdbfan-9407054178,,,,,,-2
rw10405754,imdbfan-2780792432,-1.0,-2.0,,,,-2
rw10408323,bajwanavraj-49272,-2.0,,,,-1.0,-2
rw10406135,maciasusn,-2.0,-2.0,-2.0,,,-2
rw10408778,imdbfan-7630902034,-2.0,,-1.0,-1.0,,-2
rw10395973,wileybeanstar,1.0,2.0,,1.0,,1
rw10405840,imdbfan-3220240814,-2.0,-2.0,,,-2.0,-2
rw10408255,kocheko,-2.0,-2.0,-2.0,,,-2
rw10409417,imdbfan-5995150666,-2.0,-1.0,-2.0,-2.0,,-2
rw10409575,krishjha,-2.0,-2.0,-2.0,,,-2
rw10409317,imdbfan-3623769952,-2.0,,-2.0,,,-2
rw10408324,imdbfan-0268100576,-1.0,,,,-1.0,-1
rw10405376,colinbrigmann,-2.0,-2.0,-2.0,,,-2
rw10398375,my_haappiness,1.0,2.0,1.0,1.0,,1
rw10410246,imdbfan-5930401712,-2.0,-2.0,,,,-2
rw10409834,groupfitnesshb,-2.0,-2.0,-2.0,,,-2
rw10405281,pfthcx,-2.0,-2.0,-2.0,,,-2
rw10405150,imdbfan-3254330945,-2.0,-2.0,,,-2.0,-2
rw10409372,imdbfan-9393962989,-2.0,,,,,-2
rw10410468,imdbfan-3027017594,-2.0,-2.0,-2.0,,,-2
rw10408259,imdbfan-4395889059,-2.0,-2.0,,,,-2
rw10405576,imdbfan-8029935184,-2.0,-1.0,,,,-2
rw10395020,Rstein926,-1.0,2.0,1.0,1.0,,1
rw10409435,imdbfan-7561438526,-1.0,,-1.0,,,-1
rw10409487,imdbfan-1120823084,-1.0,-1.0,,,-1.0,-1
rw10409673,mione-25152,-2.0,-1.0,-2.0,-1.0,-1.0,-2
rw10405805,imdbfan-0927254067,-2.0,-2.0,,,,-2
rw10409355,imdbfan-3676721997,-2.0,-2.0,-2.0,-2.0,,-2
rw10408620,jennyfuszard,-1.0,,-1.0,,,-1
rw10409637,r-75217,-1.0,1.0,,-1.0,,0
rw10409562,imdbfan-9557896300,-2.0,-2.0,,,,-2
rw10397504,flurry-79022,2.0,2.0,2.0,2.0,2.0,2
rw10405438,sardarhamza-90443,-1.0,,-1.0,-1.0,,-2
rw10409895,imdbfan-5521814931,-2.0,-2.0,,,,-2
rw10409326,BornaVz,-2.0,,,,,-2
rw10419148,tobyli-19052,-2.0,,-2.0,,,-2
rw10405783,marcobraz13,-2.0,-1.0,-2.0,,,-2
rw10409735,angriegra,-2.0,-2.0,-2.0,,-2.0,-2
rw10405190,imdbfan-6746545022,-2.0,-1.0,,1.0,,-2
rw10405215,BornAgainSavage,-2.0,-2.0,-2.0,,,-2
rw10398558,oliviamcxx,1.0,,,2.0,,1
rw10409757,k_g_atanasov,-2.0,,,,,-2
rw10410397,imdbfan-6337974300,-2.0,-2.0,,,-2.0,-2
rw10410391,vismaypatil,-2.0,,-1.0,,,-2
rw10410072,imdbfan-2932364481,-2.0,-1.0,-2.0,,,-2
rw10405721,imdbfan-0810603439,-2.0,-2.0,-2.0,,,-2
rw10409284,carlaxlopez,-2.0,,,,-1.0,-2
rw10408466,imdbfan-5332429419,-2.0,,-2.0,-2.0,,-2
rw10428729,donna3939,-2.0,,,,,-2
rw10405248,parisbacon-62670,-1.0,0.0,-1.0,2.0,0.0,0
rw10410079,imdbfan-0407057277,,-2.0,,,,-2
rw10408314,jnqtjfhy,-1.0,-1.0,0.0,-1.0,,-1
rw10409315,sarawut_pat,-1.0,,,1.0,-1.0,-1
rw10410433,imdbfan-2331680221,-2.0,-1.0,,-2.0,-1.0,-2
rw10410044,imdbfan-7011873379,-1.0,-2.0,-1.0,,,-1
rw10409827,imdbfan-0596874937,-2.0,,,,,-2
rw10426587,verrucktcarlos,-2.0,-2.0,,-2.0,-2.0,-2
rw10413793,TapchantRandom,1.0,2.0,,,1.0,1
rw10427252,joshjd-16535,-2.0,,,,-1.0,-1
rw10405302,imdbfan-2143139986,-2.0,-2.0,,,,-2
rw10410048,wwmayaty,-2.0,-2.0,-2.0,-2.0,-1.0,-2
rw10414633,imdbfan-7179882169,-2.0,,,,-1.0,-2
rw10421745,imdbfan-9805156954,,-2.0,-2.0,,,-2
rw10406101,imdbfan-8533007153,-1.0,,,,-1.0,-1
rw10418620,imdbfan-0395539036,-2.0,-2.0,,,,-2
rw10418405,imdbfan-0220779062,-2.0,-2.0,,,,-2
rw10435504,elmaryann,1.0,-1.0,,2.0,,1
rw10406351,AK_7_,-2.0,,-1.0,,,-2
rw10415253,imdbfan-2004072355,-2.0,-2.0,,,,-2
rw10422441,imdbfan-0096858194,-2.0,-2.0,,,,-2
rw10422429,imdbfan-8029647444,-1.0,0.0,0.0,0.0,,0
rw10414544,imdbfan-6023173775,,-2.0,-2.0,,,-2
rw10406056,imdbfan-3815693144,-2.0,-2.0,-2.0,,-2.0,-2
rw10405471,imdbfan-5625328903,-1.0,,,,,0
rw10420598,imdbfan-0601699003,-2.0,-2.0,-2.0,-2.0,,-2
rw10406257,imdbfan-2153043332,-2.0,-2.0,-2.0,-2.0,,-2
rw10427372,jwmbeckers,2.0,2.0,2.0,2.0,2.0,2
